.id,simd,n_pop,mean_age,n_cvd,p_cvd
613,1,1524,59.5918635170604,585,38.3858267716535
613,2,1940,59.7092783505155,761,39.2268041237113
613,3,1914,59.2711598746082,746,38.9759665621735
613,4,1496,59.3850267379679,587,39.2379679144385
613,5,1717,59.8590564938847,706,41.1182294700058
614,1,1502,59.4314247669774,578,38.4820239680426
614,2,1909,59.6464117338921,769,40.2828706128863
614,3,1825,59.4679452054795,704,38.5753424657534
614,4,1568,59.4700255102041,617,39.3494897959184
614,5,1787,59.4874090654729,666,37.2691662003358
615,1,1574,60.0171537484117,622,39.5171537484117
615,2,1804,59.359756097561,734,40.6873614190687
615,3,1868,59.6252676659529,745,39.8822269807281
615,4,1606,59.5560398505604,623,38.7920298879203
615,5,1739,59.5014376078206,670,38.5278895917194
616,1,1505,59.509634551495,583,38.7375415282392
616,2,1863,59.5716586151369,718,38.539989264627
616,3,1830,59.4612021857924,685,37.431693989071
616,4,1554,59.7252252252252,592,38.0952380952381
616,5,1839,59.2359978249048,773,42.0337139749864
617,1,1566,59.5434227330779,645,41.1877394636015
617,2,1816,59.8705947136564,715,39.3722466960352
617,3,1835,59.5961852861035,737,40.1634877384196
617,4,1645,59.4413373860182,632,38.419452887538
617,5,1729,59.775014459225,687,39.7339502602661
618,1,1534,59.4726205997393,596,38.8526727509778
618,2,1847,59.6231727125068,756,40.9312398484028
618,3,1844,59.3210412147506,750,40.6724511930586
618,4,1612,59.3591811414392,612,37.9652605459057
618,5,1754,59.5159635119726,708,40.3648802736602
619,1,1521,59.9769888231427,624,41.025641025641
619,2,1891,59.5711263881544,723,38.2337387625595
619,3,1876,59.5431769722815,706,37.6332622601279
619,4,1601,59.4328544659588,645,40.2873204247345
619,5,1702,59.6257344300823,687,40.3642773207991
620,1,1514,59.8130779392338,640,42.2721268163805
620,2,1880,59.6031914893617,727,38.6702127659575
620,3,1846,59.7042253521127,729,39.4907908992416
620,4,1645,59.5714285714286,652,39.6352583586626
620,5,1706,59.7661195779601,680,39.8593200468933
621,1,1485,59.5542087542088,575,38.7205387205387
621,2,1876,59.6199360341151,757,40.3518123667377
621,3,1870,59.8946524064171,730,39.0374331550802
621,4,1630,59.8282208588957,640,39.2638036809816
621,5,1730,59.6791907514451,674,38.9595375722543
622,1,1497,59.751503006012,583,38.9445557782231
622,2,1902,59.7434279705573,764,40.1682439537329
622,3,1900,59.8352631578947,738,38.8421052631579
622,4,1542,59.6614785992218,586,38.0025940337224
622,5,1750,59.6342857142857,685,39.1428571428571
623,1,1537,59.6265452179571,584,37.9960962914769
623,2,1844,59.5341648590022,745,40.4013015184382
623,3,1857,59.7102854065697,760,40.926225094238
623,4,1671,59.4829443447038,632,37.8216636744464
623,5,1682,59.5398335315101,624,37.0986920332937
624,1,1499,59.5857238158773,565,37.6917945296865
624,2,1849,59.6419686316928,740,40.0216333153056
624,3,1873,59.3459690336359,748,39.9359316604378
624,4,1606,59.4514321295143,638,39.7260273972603
624,5,1764,59.500566893424,710,40.249433106576
625,1,1526,59.7326343381389,570,37.3525557011796
625,2,1833,59.6753955264594,741,40.4255319148936
625,3,1876,59.4418976545842,748,39.8720682302772
625,4,1627,59.4068838352797,663,40.7498463429625
625,5,1729,59.2874493927126,666,38.5193753614806
626,1,1547,59.5785391079509,611,39.4957983193277
626,2,1758,59.5870307167236,725,41.2400455062571
626,3,1917,59.6854460093897,713,37.1935315597287
626,4,1604,59.7250623441397,654,40.7730673316708
626,5,1765,59.657790368272,657,37.2237960339943
627,1,1513,59.9854593522802,600,39.6563119629874
627,2,1895,59.5382585751979,723,38.1530343007916
627,3,1763,59.5019852524107,689,39.08111174135
627,4,1670,59.6239520958084,633,37.9041916167665
627,5,1750,59.5714285714286,678,38.7428571428572
628,1,1556,59.7352185089974,624,40.1028277634962
628,2,1814,59.7254685777288,746,41.1245865490629
628,3,1816,59.7907488986784,726,39.9779735682819
628,4,1630,59.2570552147239,639,39.2024539877301
628,5,1775,59.6749295774648,692,38.9859154929578
629,1,1507,59.4306569343066,600,39.814200398142
629,2,1807,59.6701715550636,687,38.0188157166574
629,3,1855,59.5250673854448,694,37.4123989218329
629,4,1633,59.6876913655848,625,38.2731169626454
629,5,1789,59.8032420346562,708,39.5751816657351
630,1,1585,59.8687697160883,597,37.6656151419558
630,2,1821,59.11477210324,713,39.1543108182317
630,3,1842,59.7399565689468,712,38.6536373507058
630,4,1663,60.0535177390259,642,38.6049308478653
630,5,1680,59.8226190476191,678,40.3571428571429
631,1,1500,59.364,590,39.3333333333333
631,2,1865,59.2353887399464,747,40.0536193029491
631,3,1837,59.9537289058247,717,39.0310288513881
631,4,1633,59.6325780771586,642,39.3141457440294
631,5,1756,59.6759681093394,707,40.2619589977221
632,1,1506,59.7290836653387,597,39.6414342629482
632,2,1874,59.5501600853789,710,37.8868729989328
632,3,1807,59.1438848920863,703,38.9042612064195
632,4,1670,59.4532934131737,622,37.2455089820359
632,5,1734,59.7289504036909,643,37.0818915801615
633,1,1457,59.3905284831846,582,39.9450926561428
633,2,1917,59.4042775169536,735,38.3411580594679
633,3,1825,59.7621917808219,728,39.8904109589041
633,4,1654,59.7914147521161,647,39.1172914147521
633,5,1738,59.7577675489068,695,39.9884925201381
634,1,1528,59.4443717277487,626,40.9685863874346
634,2,1847,59.5749864645371,706,38.2241472658365
634,3,1830,59.5147540983607,777,42.4590163934426
634,4,1633,59.902633190447,680,41.6411512553582
634,5,1753,59.250998288648,680,38.7906446092413
635,1,1544,59.5913212435233,625,40.479274611399
635,2,1834,59.412213740458,702,38.2769901853871
635,3,1794,59.6086956521739,686,38.2385730211817
635,4,1651,59.7874015748032,671,40.6420351302241
635,5,1768,59.5452488687783,707,39.9886877828054
636,1,1583,59.7978521794062,663,41.8825015792798
636,2,1883,59.8396176314392,744,39.5114179500797
636,3,1809,59.7860696517413,715,39.5245992260918
636,4,1528,59.2794502617801,593,38.8089005235602
636,5,1788,59.2337807606264,701,39.2058165548098
637,1,1501,60.1412391738841,630,41.9720186542305
637,2,1868,59.5615631691649,761,40.7387580299786
637,3,1809,59.6998341625207,694,38.3637368711996
637,4,1627,59.8893669330055,617,37.9225568531039
637,5,1786,59.8001119820829,704,39.4176931690929
638,1,1539,59.414554905783,613,39.8310591293047
638,2,1854,59.7707659115426,723,38.9967637540453
638,3,1840,59.2141304347826,711,38.6413043478261
638,4,1624,59.8546798029557,613,37.7463054187192
638,5,1734,60.381199538639,667,38.4659746251442
639,1,1597,59.6505948653726,626,39.1984971822167
639,2,1862,59.4817400644468,711,38.1847475832438
639,3,1762,59.2372304199773,697,39.5573212258797
639,4,1582,60.1561314791403,628,39.6965865992415
639,5,1788,59.1107382550336,700,39.1498881431767
640,1,1502,59.8348868175766,591,39.3475366178429
640,2,1882,59.5712008501594,743,39.4792773645058
640,3,1811,59.4307012700166,689,38.0452788514633
640,4,1641,59.3900060938452,655,39.9146861669714
640,5,1755,59.4923076923077,686,39.0883190883191
641,1,1529,59.372792674951,553,36.1674296926095
641,2,1806,59.3067552602436,705,39.0365448504983
641,3,1779,59.4614952220349,721,40.5283867341203
641,4,1654,59.3470374848851,663,40.0846432889964
641,5,1823,59.4684585847504,707,38.7822270981898
642,1,1589,59.9030837004405,629,39.5846444304594
642,2,1822,60.0274423710209,740,40.6147091108672
642,3,1867,59.3202999464381,741,39.6893411890734
642,4,1584,59.989898989899,614,38.7626262626263
642,5,1729,59.8849045691151,690,39.9074609600925
643,1,1526,59.5524246395806,621,40.694626474443
643,2,1851,59.1820637493247,720,38.8978930307942
643,3,1873,59.2600106780566,736,39.2952482648158
643,4,1588,59.3954659949622,588,37.0277078085642
643,5,1753,59.3873359954364,659,37.592698231603
644,1,1500,59.53,592,39.4666666666667
644,2,1890,59.6984126984127,699,36.984126984127
644,3,1873,59.6284036305393,670,35.7714895888948
644,4,1615,59.6829721362229,649,40.1857585139319
644,5,1713,60.2481027437245,695,40.5720957384705
645,1,1544,59.3354922279793,582,37.6943005181347
645,2,1923,59.6635465418617,749,38.9495579823193
645,3,1853,59.4894765245548,738,39.8273070696168
645,4,1634,59.3794369645043,635,38.8616891064872
645,5,1637,59.9981673793525,643,39.2791692119731
646,1,1520,59.5190789473684,633,41.6447368421053
646,2,1866,59.4105037513398,736,39.4426580921758
646,3,1858,59.3902045209903,731,39.3433799784715
646,4,1613,59.2008679479231,627,38.871667699938
646,5,1734,59.6164936562861,725,41.8108419838524
647,1,1584,59.3125,640,40.4040404040404
647,2,1815,59.7134986225895,702,38.6776859504132
647,3,1834,59.7579062159215,708,38.6041439476554
647,4,1614,59.3029739776952,643,39.8389095415118
647,5,1744,59.7660550458716,708,40.5963302752294
648,1,1501,59.4736842105263,564,37.5749500333111
648,2,1856,59.5915948275862,738,39.7629310344828
648,3,1868,59.588329764454,726,38.865096359743
648,4,1624,59.8922413793104,673,41.4408866995074
648,5,1742,59.9793340987371,679,38.9781859931114
649,1,1583,59.8597599494631,614,38.7871130764371
649,2,1885,59.8620689655173,726,38.5145888594164
649,3,1846,59.7946912242687,736,39.8699891657638
649,4,1625,59.7310769230769,657,40.4307692307692
649,5,1652,60.2481840193705,621,37.590799031477
650,1,1509,59.1126573889993,585,38.7673956262426
650,2,1865,59.5533512064343,717,38.4450402144772
650,3,1829,59.4789502460361,739,40.4045926735921
650,4,1607,59.5133789670193,669,41.6303671437461
650,5,1781,59.835485682201,739,41.493542953397
651,1,1523,59.8069599474721,594,39.0019697964544
651,2,1802,59.4139844617092,705,39.1231964483907
651,3,1871,59.7626937466596,752,40.1924104756815
651,4,1636,59.7176039119804,632,38.6308068459658
651,5,1759,59.6725412166004,722,41.0460488914156
652,1,1516,59.5138522427441,604,39.8416886543536
652,2,1818,59.505500550055,749,41.1991199119912
652,3,1832,59.3722707423581,733,40.0109170305677
652,4,1716,59.6212121212121,662,38.5780885780886
652,5,1709,59.8507899356349,668,39.0871854885898
653,1,1522,59.3856767411301,623,40.9329829172142
653,2,1809,59.7744610281924,708,39.1376451077944
653,3,1859,59.9424421732114,698,37.5470683162991
653,4,1611,59.8404717566729,626,38.8578522656735
653,5,1790,59.7832402234637,704,39.3296089385475
654,1,1527,59.5638506876228,616,40.3405370006549
654,2,1839,59.6095704187058,729,39.6411092985318
654,3,1859,59.7009144701453,766,41.2049488972566
654,4,1634,59.4406364749082,617,37.7600979192167
654,5,1732,59.5525404157044,678,39.1454965357968
655,1,1540,59.3045454545455,609,39.5454545454546
655,2,1756,59.5239179954442,731,41.628701594533
655,3,1923,60.0899635985439,762,39.6255850234009
655,4,1659,59.3845690174804,631,38.0349608197709
655,5,1713,59.5843549328663,620,36.1938120256859
656,1,1502,59.560585885486,584,38.8814913448735
656,2,1838,59.5375408052231,733,39.8803046789989
656,3,1880,59.6590425531915,745,39.6276595744681
656,4,1597,59.7219787100814,635,39.7620538509706
656,5,1774,59.815107102593,701,39.5152198421646
657,1,1414,59.4137199434229,558,39.4625176803395
657,2,1889,59.9253573319217,753,39.862361037586
657,3,1885,59.6668435013263,693,36.763925729443
657,4,1605,59.8043613707165,609,37.9439252336449
657,5,1798,59.4771968854283,698,38.8209121245829
658,1,1472,59.8403532608696,590,40.0815217391304
658,2,1887,59.3513513513514,719,38.102808691044
658,3,1865,59.5941018766756,719,38.5522788203753
658,4,1580,59.5683544303798,631,39.9367088607595
658,5,1787,59.2417459429211,714,39.9552322327924
659,1,1532,59.7225848563969,583,38.0548302872063
659,2,1816,59.8056167400881,684,37.6651982378855
659,3,1953,59.5657962109575,712,36.4567332309268
659,4,1581,59.9335863377609,617,39.0259329538267
659,5,1709,59.856641310708,661,38.6775892334699
660,1,1580,59.4607594936709,627,39.6835443037975
660,2,1758,59.5602957906712,684,38.9078498293515
660,3,1819,59.6943375481034,674,37.0533260032985
660,4,1710,59.6438596491228,641,37.4853801169591
660,5,1724,59.5487238979118,637,36.9489559164733
661,1,1513,59.2868473231989,600,39.6563119629874
661,2,1946,59.4907502569373,799,41.0585817060637
661,3,1804,59.640243902439,681,37.749445676275
661,4,1569,59.0025493945188,603,38.4321223709369
661,5,1759,59.9107447413303,712,40.4775440591245
662,1,1473,59.2389680923286,576,39.1038696537678
662,2,1805,59.3883656509695,688,38.1163434903047
662,3,1852,60.2435205183585,718,38.768898488121
662,4,1691,60.0526315789474,654,38.675340035482
662,5,1770,59.6282485875706,705,39.8305084745763
663,1,1529,59.3812949640288,598,39.1105297580118
663,2,1844,60.0417570498915,708,38.3947939262473
663,3,1804,59.5227272727273,708,39.2461197339246
663,4,1606,59.6980074719801,649,40.4109589041096
663,5,1808,59.6780973451327,689,38.108407079646
664,1,1509,59.414844267727,585,38.7673956262426
664,2,1869,59.3649010165864,728,38.9513108614232
664,3,1864,59.4667381974249,710,38.0901287553648
664,4,1647,59.6369156041287,646,39.2228293867638
664,5,1702,59.5058754406581,688,40.4230317273796
665,1,1542,59.7535667963684,585,37.9377431906615
665,2,1861,59.4970445996776,718,38.5814078452445
665,3,1827,59.7175697865353,712,38.9709906951286
665,4,1655,59.2543806646526,662,40
665,5,1706,59.341735052755,657,38.5111371629543
666,1,1545,59.3864077669903,626,40.5177993527508
666,2,1867,59.4525977504017,739,39.5822174611677
666,3,1833,59.5357337697763,714,38.9525368248773
666,4,1638,59.529304029304,658,40.1709401709402
666,5,1708,59.7786885245902,670,39.2271662763466
667,1,1509,59.3989396951624,607,40.2253147779987
667,2,1790,59.4145251396648,725,40.5027932960894
667,3,1886,59.6272534464475,710,37.6458112407211
667,4,1590,59.6930817610063,627,39.433962264151
667,5,1816,59.2946035242291,703,38.7114537444934
668,1,1551,59.3707285622179,618,39.8452611218569
668,2,1812,59.7246136865342,731,40.3421633554084
668,3,1859,59.6885422270038,751,40.3980634749866
668,4,1597,59.6549780839073,621,38.88541014402
668,5,1772,59.8905191873589,676,38.1489841986456
669,1,1535,59.9726384364821,598,38.957654723127
669,2,1816,59.318832599119,713,39.2621145374449
669,3,1881,59.2796384901648,781,41.5204678362573
669,4,1600,59.683125,633,39.5625
669,5,1759,59.5679363274588,701,39.8521887436043
670,1,1558,60.2657252888318,637,40.8857509627728
670,2,1862,59.5767991407089,740,39.7422126745435
670,3,1851,60.0421393841167,734,39.6542409508374
670,4,1591,59.7586423632935,637,40.0377121307354
670,5,1729,59.5083863504916,668,38.635049161365
671,1,1518,59.7285902503294,600,39.5256916996047
671,2,1837,59.4126292868808,720,39.1943385955362
671,3,1844,59.9869848156182,743,40.29284164859
671,4,1640,59.9817073170732,612,37.3170731707317
671,5,1752,59.7163242009133,694,39.6118721461187
672,1,1523,59.9231779382797,579,38.0170715692712
672,2,1796,59.4443207126949,680,37.8619153674833
672,3,1856,59.171875,732,39.4396551724138
672,4,1682,59.5998810939358,655,38.9417360285375
672,5,1734,59.439446366782,666,38.4083044982699
673,1,1566,59.5249042145594,635,40.5491698595147
673,2,1820,59.4747252747253,708,38.9010989010989
673,3,1793,59.755158951478,693,38.6503067484663
673,4,1640,59.7243902439024,645,39.3292682926829
673,5,1772,59.367381489842,673,37.979683972912
674,1,1521,59.6975673898751,636,41.8145956607495
674,2,1765,59.714447592068,680,38.5269121813031
674,3,1921,60.192608016658,738,38.4174908901614
674,4,1626,59.5787207872079,614,37.7613776137761
674,5,1758,59.6797497155859,713,40.5574516496018
675,1,1552,59.7480670103093,625,40.270618556701
675,2,1828,59.691466083151,698,38.1838074398249
675,3,1825,59.5775342465753,735,40.2739726027397
675,4,1621,59.4404688463911,642,39.6051819864281
675,5,1765,59.3342776203966,702,39.7733711048159
676,1,1546,59.359637774903,611,39.5213454075032
676,2,1848,59.58170995671,745,40.3138528138528
676,3,1829,59.5784581738655,675,36.9054127938764
676,4,1611,59.6486654252017,621,38.5474860335196
676,5,1757,59.2174160500854,693,39.4422310756972
677,1,1584,59.3459595959596,627,39.5833333333333
677,2,1810,59.624861878453,706,39.0055248618785
677,3,1829,59.5708037178786,691,37.7802077638054
677,4,1599,59.4465290806754,645,40.3377110694184
677,5,1769,59.5884680610515,686,38.7789711701526
678,1,1522,59.9605781865966,600,39.4218134034166
678,2,1836,59.5168845315904,681,37.0915032679739
678,3,1935,59.5917312661499,757,39.1214470284238
678,4,1573,59.9834710743802,603,38.3343928798474
678,5,1725,59.5988405797101,655,37.9710144927536
679,1,1506,59.734395750332,588,39.0438247011952
679,2,1866,59.6446945337621,718,38.4780278670954
679,3,1788,59.2304250559284,671,37.5279642058166
679,4,1652,59.1961259079903,635,38.4382566585956
679,5,1779,59.5643620011242,697,39.1793142214727
680,1,1555,59.7112540192926,591,38.0064308681672
680,2,1835,59.4648501362398,760,41.41689373297
680,3,1903,59.4561219127693,726,38.150289017341
680,4,1628,59.5608108108108,633,38.8820638820639
680,5,1670,59.5964071856287,644,38.562874251497
681,1,1526,59.6238532110092,619,40.5635648754915
681,2,1787,59.5735870173475,650,36.3738108561835
681,3,1903,59.5328428796637,782,41.0930110352076
681,4,1573,59.588048315321,640,40.6865861411316
681,5,1802,59.7924528301887,692,38.4017758046615
682,1,1515,59.7062706270627,621,40.990099009901
682,2,1771,60.119706380576,691,39.0175042348955
682,3,1843,59.465002712968,686,37.2219207813348
682,4,1695,59.3038348082596,690,40.7079646017699
682,5,1767,59.6406338426712,699,39.5585738539898
683,1,1536,59.591796875,607,39.5182291666667
683,2,1883,59.676048858205,729,38.7148167817313
683,3,1843,59.7238198589257,725,39.3380358111774
683,4,1587,59.4870825456837,645,40.6427221172023
683,5,1742,59.8203214695752,708,40.6429391504018
684,1,1549,59.8160103292447,606,39.1220142027114
684,2,1791,59.5767727526522,706,39.4193188163037
684,3,1912,59.5533472803347,724,37.8661087866109
684,4,1652,59.5950363196126,653,39.5278450363196
684,5,1687,59.3532898636633,645,38.2335506816835
685,1,1562,59.5281690140845,599,38.348271446863
685,2,1840,59.4440217391304,745,40.4891304347826
